UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2021,18,4276199,2190641,2085558,1612501,1521692,316609,308913,33318,31807,122256,120759,6270,5962,99687,96425,1703456,1609735,367568,358281,55792,53650,159367,156614,13843,13113,1657600,1576519,1149701,1079462,289165,283165,17580,16886,116761,115512,4393,4200,80000,77294,1222973,1150316,330708,323402,32502,31419,148082,145682,10041,9596,533041,509039,462800,442230,27444,25748,15738,14921,5495,5247,1877,1762,19687,19131,480483,459419,36860,34879,23290,22231,11285,10932,3802,3517
R,8,2021,19,4407608,2245258,2162350,1651735,1577130,330469,326377,34272,32709,124339,123352,6217,6072,98226,96710,1741346,1665097,380452,376313,57026,55399,160536,158398,13615,13304,1702025,1639050,1179111,1121577,302681,299758,18296,17666,118869,118161,4412,4265,78656,77623,1251120,1192481,343472,340558,33320,32840,149318,147657,10001,9736,543233,523300,472624,455553,27788,26619,15976,15043,5470,5191,1805,1807,19570,19087,490226,472616,36980,35755,23706,22559,11218,10741,3614,3568
R,8,2021,20,4681833,2384095,2297738,1748472,1673110,355349,350513,35756,34526,135805,133901,6420,6325,102293,99363,1841531,1763635,407342,401435,59931,58000,173433,169928,14074,13809,1814845,1749769,1252494,1195118,326306,322991,19367,18874,130159,128560,4593,4393,81926,79833,1327181,1268078,368612,364705,35584,34687,161960,159026,10340,10043,569250,547969,495978,477992,29043,27522,16389,15652,5646,5341,1827,1932,20367,19530,514350,495557,38730,36730,24347,23313,11473,10902,3734,3766
R,8,2021,21,4660098,2383242,2276856,1746142,1654403,360277,352967,36213,34455,135034,132750,6555,6197,99021,96084,1836329,1741500,410407,402370,60448,57850,170811,167191,13972,13469,1820910,1741771,1255614,1187958,331870,325811,19817,18912,129487,127502,4707,4400,79415,77188,1328100,1258130,372707,366177,36135,34825,159818,156525,10344,9887,562332,535085,490528,466445,28407,27156,16396,15543,5547,5248,1848,1797,19606,18896,508229,483370,37700,36193,24313,23025,10993,10666,3628,3582
R,8,2021,22,4469583,2292065,2177518,1683863,1586953,343379,334639,34214,32825,130243,127067,6365,5844,94001,90190,1769232,1668595,390665,380750,57581,55469,164076,159120,13812,12794,1760635,1673658,1220276,1147675,316461,309058,18955,18255,124916,122067,4543,4186,75484,72417,1289006,1213387,355068,346816,34943,33821,153489,148955,10196,9471,531430,503860,463587,439278,26918,25581,15259,14570,5327,5000,1822,1658,18517,17773,480226,455208,35597,33934,22638,21648,10587,10165,3616,3323
R,8,2021,23,4384368,2251168,2133200,1649337,1549613,338831,329083,33478,32097,133697,130319,6253,5823,89572,86265,1730339,1627765,383531,372660,56256,54208,165820,160851,13317,12468,1736815,1648031,1200354,1126359,312987,304673,18453,17938,128548,125424,4512,4172,71961,69465,1265571,1189468,349515,340356,34050,33272,155717,151191,9938,9256,514353,485169,448983,423254,25844,24410,15025,14159,5149,4895,1741,1651,17611,16800,464768,438297,34016,32304,22206,20936,10103,9660,3379,3212
R,8,2021,24,4320767,2217009,2103758,1622462,1527036,331586,322590,32577,31088,138767,134478,6180,5682,85437,82884,1699754,1601697,373443,363788,55046,53151,169693,164002,12984,12298,1715648,1632055,1184783,1115234,306609,299237,17912,17373,133758,129731,4466,4115,68120,66365,1246590,1175093,340387,332723,33257,32642,159835,154652,9653,9174,501361,471703,437679,411802,24977,23353,14665,13715,5009,4747,1714,1567,17317,16519,453164,426604,33056,31065,21789,20509,9858,9350,3331,3124
R,8,2021,25,4323047,2217256,2105791,1622747,1526919,328200,321645,32442,30642,144189,140404,6354,5865,83324,80316,1697965,1599142,368287,360974,55112,52593,174414,169334,13130,12500,1722450,1639088,1190427,1119044,303799,298785,17922,17077,139305,135630,4592,4222,66405,64330,1250502,1177004,336130,330714,33394,32273,164879,160052,9805,9385,494806,466703,432320,407875,24401,22860,14520,13565,4884,4774,1762,1643,16919,15986,447463,422138,32157,30260,21718,20320,9535,9282,3325,3115
R,8,2021,26,4391853,2249741,2142112,1639453,1546534,342349,334480,32707,31241,147467,144988,6502,6221,81263,78648,1712279,1616824,380854,372814,55664,53281,177049,173221,13403,12938,1752985,1672572,1205082,1136354,317541,310907,18310,17520,142497,140260,4731,4521,64824,63010,1263181,1192771,348535,341891,34264,33013,167624,164121,10060,9748,496756,469540,434371,410180,24808,23573,14397,13721,4970,4728,1771,1700,16439,15638,449098,424053,32319,30923,21400,20268,9425,9100,3343,3190
R,8,2021,27,4465866,2285164,2180702,1656958,1565126,357377,349334,33065,31947,152342,150439,6495,6383,78927,77473,1727278,1634030,393899,386323,56192,54616,181342,178293,13545,13100,1785638,1709685,1219602,1153640,332263,325590,18780,18025,147497,145704,4767,4687,62729,62039,1275487,1208848,361505,355482,34868,34069,172065,169269,10221,9903,499526,471017,437356,411486,25114,23744,14285,13922,4845,4735,1728,1696,16198,15434,451791,425182,32394,30841,21324,20547,9277,9024,3324,3197
R,8,2021,28,4545438,2323577,2221861,1681268,1589881,369518,360496,34349,32847,156146,157406,6757,6436,75539,74795,1748303,1656138,403693,395467,57005,55510,184289,184448,13588,13114,1820038,1749250,1240253,1176660,343889,336612,19502,18903,151394,152620,4918,4719,60082,59736,1293609,1229616,371090,364598,35323,34944,175379,175613,10265,9908,503539,472611,441015,413221,25629,23884,14847,13944,4752,4786,1839,1717,15457,15059,454694,426522,32603,30869,21682,20566,8910,8835,3323,3206
R,8,2021,29,4642216,2366509,2275707,1713854,1627769,374441,368657,35687,33436,161601,165254,6948,6589,73978,74002,1779118,1692926,406573,402158,58709,55976,189603,192988,13886,13442,1856733,1798307,1267821,1210944,348392,343735,20297,19456,156746,160345,4995,4840,58482,58987,1319374,1262925,373531,370319,36395,35427,180673,183952,10449,10117,509776,477400,446033,416825,26049,24922,15390,13980,4855,4909,1953,1749,15496,15015,459744,430001,33042,31839,22314,20549,8930,9036,3437,3325
R,8,2021,30,4717269,2397217,2320052,1736886,1656849,376883,376537,35667,32879,169522,174344,7656,6970,70603,72473,1798230,1719906,406876,409213,57680,54751,197389,202445,14854,14092,1890590,1850465,1295283,1249085,350077,350478,20108,19263,164320,169052,5550,5176,55252,57411,1343141,1298946,373170,376158,35282,34574,188056,192915,11172,10806,506627,469587,441603,407764,26806,26059,15559,13616,5202,5292,2106,1794,15351,15062,455089,420960,33706,33055,22398,20177,9333,9530,3682,3286
R,8,2021,31,4740666,2407606,2333060,1752603,1670245,371759,374900,35343,32302,173889,179762,7808,7159,66204,68692,1810273,1730178,399091,405219,55950,53479,200601,206319,14566,13848,1900889,1869762,1310327,1268005,345080,348656,19591,18984,168640,174588,5586,5351,51665,54178,1355165,1315143,365877,372227,33771,33738,191463,197232,10881,10624,506717,463298,442276,402240,26679,26244,15752,13318,5249,5174,2222,1808,14539,14514,455108,415035,33214,32992,22179,19741,9138,9087,3685,3224
R,8,2021,32,4607010,2341107,2265903,1711021,1622596,351783,358609,34112,30781,174813,182926,7688,6815,61690,64176,1764745,1678353,376799,386492,53714,50544,199651,208257,13946,13217,1852928,1823815,1284768,1238341,326240,333578,18640,18055,169812,177842,5627,5140,47841,50859,1326288,1282367,344947,355268,31954,31927,191069,199605,10578,10217,488179,442088,426253,384255,25543,25031,15472,12726,5001,5084,2061,1675,13849,13317,438457,395986,31852,31224,21760,18617,8582,8652,3368,3000
R,8,2021,33,4531421,2299997,2231424,1696666,1611749,331538,341132,33785,30180,171763,180385,7656,6819,58589,61159,1747471,1664976,354652,367403,52291,49115,195888,204622,13853,12965,1810719,1792333,1268264,1229704,306911,316588,18112,17347,166898,175548,5544,5133,44990,48013,1307129,1271414,323926,336622,30428,30506,187510,196282,10375,10017,489278,439091,428402,382045,24627,24544,15673,12833,4865,4837,2112,1686,13599,13146,440342,393562,30726,30781,21863,18609,8378,8340,3478,2948
R,8,2021,34,4464415,2270512,2193903,1688054,1592755,317947,328555,32618,29245,169176,177714,7602,6714,55115,58920,1735838,1644037,339628,353567,50466,47894,191719,201086,13417,12571,1786434,1760163,1263004,1214777,294160,304592,17321,16781,164377,173070,5448,4982,42124,45961,1299284,1254640,309946,323535,29214,29637,183669,193090,10076,9615,484078,433740,425050,377978,23787,23963,15297,12464,4799,4644,2154,1732,12991,12959,436554,389397,29682,30032,21252,18257,8050,7996,3341,2956
R,8,2021,35,4474647,2277176,2197471,1703253,1604571,310741,323060,32363,29146,169600,177732,7662,6785,53557,56177,1749691,1653156,331254,346464,49876,47502,191583,199994,13499,12540,1788642,1763318,1273805,1225588,286970,299150,16791,16484,164780,173195,5477,5107,40819,43794,1309030,1263287,301724,316849,28447,29291,183525,192188,10085,9695,488534,434153,429448,378983,23771,23910,15572,12662,4820,4537,2185,1678,12738,12383,440661,389869,29530,29615,21429,18211,8058,7806,3414,2845
R,8,2021,36,4475564,2274745,2200819,1708253,1610290,306306,320210,31764,28869,169139,179366,7567,6725,51716,55359,1753027,1658247,325818,342562,49175,47209,190271,201641,13253,12516,1786255,1766515,1278242,1230908,283143,296533,16260,16303,164397,174858,5360,5090,38853,42823,1311616,1267833,296918,313010,27685,29034,182359,193900,9833,9692,488490,434304,430011,379382,23163,23677,15504,12566,4742,4508,2207,1635,12863,12536,441411,390414,28900,29552,21490,18175,7912,7741,3420,2824
R,8,2021,37,4386912,2225018,2161894,1673144,1582641,294362,311481,31323,28450,169255,179278,7300,6523,49634,53521,1716081,1628900,312803,332537,48226,46539,189722,201147,12811,12253,1747723,1732495,1252636,1206962,271986,288580,16050,15936,164512,174943,5208,4852,37331,41222,1284715,1242437,284975,303971,27196,28443,181893,193546,9525,9390,477295,429399,420508,375679,22376,22901,15273,12514,4743,4335,2092,1671,12303,12299,431366,386463,27828,28566,21030,18096,7829,7601,3286,2863
R,8,2021,38,4434266,2247838,2186428,1695975,1603309,295638,314418,31839,28906,167374,179645,7370,6731,49642,53419,1738913,1649319,313936,335295,48884,47366,187757,201250,12860,12511,1764893,1750447,1269982,1222346,273254,290718,16147,16063,162686,175224,5309,5035,37515,41061,1302181,1257519,286141,305950,27562,28820,179999,193626,9638,9606,482945,435981,425993,380963,22384,23700,15692,12843,4688,4421,2061,1696,12127,12358,436732,391800,27795,29345,21322,18546,7758,7624,3222,2905
R,8,2021,39,4443624,2250679,2192945,1702448,1610623,295081,315820,31460,28384,165645,179108,7396,6689,48649,52321,1744497,1655639,312927,336471,48561,46697,185375,199983,12863,12316,1766035,1752348,1274852,1224821,272586,292209,15969,15548,160930,174512,5278,4941,36420,40317,1306066,1259326,285060,307354,27311,28303,177535,192263,9578,9419,484644,440597,427596,385802,22495,23611,15491,12836,4715,4596,2118,1748,12229,12004,438431,396313,27867,29117,21250,18394,7840,7720,3285,2897
R,8,2021,40,4377142,2215252,2161890,1682802,1592627,290381,311871,30417,28117,156895,172028,7153,6211,47604,51036,1723739,1636615,307751,332113,47375,46077,176142,192106,12522,11700,1741767,1728746,1264647,1213353,268689,288687,15303,15565,152246,167537,5104,4545,35778,39059,1295192,1246813,280860,303358,26639,27992,168529,184622,9315,8935,473485,433144,418155,379274,21692,23184,15114,12552,4649,4491,2049,1666,11826,11977,428547,389802,26891,28755,20736,18085,7613,7484,3207,2765
R,8,2021,41,4372864,2212288,2160576,1677513,1587096,295654,318365,30824,28008,154332,170161,7179,6423,46786,50523,1717795,1630531,312759,338395,47974,46108,172985,189906,12535,11950,1731841,1725969,1253589,1206306,273573,295124,15422,15489,149628,165706,5007,4780,34622,38564,1283153,1239188,285347,309585,26768,28082,165171,182426,9207,9187,480447,434607,423924,380790,22081,23241,15402,12519,4704,4455,2172,1643,12164,11959,434642,391343,27412,28810,21206,18026,7814,7480,3328,2763
R,8,2021,42,4192142,2114144,2077998,1606399,1527564,279892,305411,28923,26450,148832,165277,6385,5929,43713,47367,1644020,1568213,295755,324001,44911,43538,166250,183887,11395,11012,1665584,1663900,1210064,1164937,259275,283093,14729,14501,144570,161078,4502,4383,32444,35908,1237736,1195532,270177,296272,25303,26317,159237,176820,8424,8427,448560,414098,396335,362627,20617,22318,14194,11949,4262,4199,1883,1546,11269,11459,406284,372681,25578,27729,19608,17221,7013,7067,2971,2585
R,8,2021,43,4092957,2062360,2030597,1574332,1498691,268751,294258,27871,26130,143503,160462,6141,5581,41762,45475,1610122,1537575,283750,311886,43373,42905,160215,178317,10692,10416,1620168,1620463,1182528,1138764,248910,272751,14144,14253,139335,156191,4389,4127,30862,34377,1208673,1167903,259168,285213,24420,25845,153327,171324,7955,7985,442192,410134,391804,359927,19841,21507,13727,11877,4168,4271,1752,1454,10900,11098,401449,369672,24582,26673,18953,17060,6888,6993,2737,2431
R,8,2021,44,4048439,2034837,2013602,1555997,1487578,263254,290762,27873,25851,141643,159724,5990,5604,40080,44083,1590453,1525102,277505,307673,43016,42402,157529,177069,10481,10412,1599643,1604827,1169866,1127669,244265,269675,14358,14453,137357,155558,4236,4108,29561,33364,1194976,1155824,253841,281633,24518,25999,150633,170164,7729,7908,435194,408775,386131,359909,18989,21087,13515,11398,4286,4166,1754,1496,10519,10719,395477,369278,23664,26040,18498,16403,6896,6905,2752,2504
R,8,2021,45,3903614,1961807,1941807,1497342,1435391,251515,277281,26839,24735,142146,157972,5593,5285,38372,41143,1530332,1470330,264708,292854,41478,40419,157544,174272,9986,9727,1538707,1541775,1121351,1082395,233220,256980,13699,13542,138114,153860,4026,3873,28297,31125,1145400,1108572,242000,267926,23496,24492,151076,167614,7462,7416,423100,400032,375991,352996,18295,20301,13140,11193,4032,4112,1567,1412,10075,10018,384932,361758,22708,24928,17982,15927,6468,6658,2524,2311
R,8,2021,46,3941029,1980323,1960706,1515769,1452976,252571,279575,26448,24816,143891,158687,5665,5077,35979,39575,1546377,1486540,264934,294256,40491,40028,158303,174468,9776,9295,1562283,1565072,1142571,1102485,235240,260249,13505,13737,139920,154744,4111,3754,26936,30103,1165223,1127763,243705,270535,23088,24406,152157,168202,7379,7109,418040,395634,373198,350491,17331,19326,12943,11079,3971,3943,1554,1323,9043,9472,381154,358777,21229,23721,17403,15622,6146,6266,2397,2186
R,8,2021,47,3877902,1946854,1931048,1491420,1432773,246863,274364,26071,24159,142690,156815,5279,5002,34531,37935,1520740,1464769,258549,288365,39744,38975,156564,171879,9292,9099,1542736,1545043,1129678,1089608,230556,255983,13383,13500,139060,153070,3882,3710,26177,29172,1151693,1113935,238629,265992,22859,24097,150953,165997,7105,6996,404118,386005,361742,343165,16307,18381,12688,10659,3630,3745,1397,1292,8354,8763,369047,350834,19920,22373,16885,14878,5611,5882,2187,2103
R,8,2021,48,3914205,1962457,1951748,1503533,1448289,251770,280121,25544,24392,142261,156737,5205,4922,34144,37287,1532453,1479647,263009,293725,39176,39211,156114,171623,9133,8929,1567904,1572092,1150002,1110637,235934,262160,13362,13765,138711,153009,3859,3679,26036,28842,1171821,1134629,243687,271921,22927,24538,150667,165796,7019,6886,394553,379656,353531,337652,15836,17961,12182,10627,3550,3728,1346,1243,8108,8445,360632,345018,19322,21804,16249,14673,5447,5827,2114,2043
R,8,2021,49,4089495,2053193,2036302,1584475,1523313,261554,289624,26083,24500,141906,156655,5189,4875,33986,37335,1613137,1554708,272511,302889,40169,39819,155442,171308,9118,8956,1661050,1659333,1232807,1187544,245981,271980,13905,14061,138287,153053,3867,3635,26203,29060,1254636,1211702,253698,281537,24040,25304,149992,165766,7020,6955,392143,376969,351668,335769,15573,17644,12178,10439,3619,3602,1322,1240,7783,8275,358501,343006,18813,21352,16129,14515,5450,5542,2098,2001
R,8,2021,50,4332358,2179486,2152872,1701725,1629921,272306,302194,26478,25356,138764,152311,5226,4960,34987,38130,1731309,1661999,283474,315611,41300,41381,152477,166901,9331,9262,1789067,1778393,1351559,1296711,256774,284591,14589,14699,135096,148735,3876,3728,27173,29929,1374314,1321641,264625,294332,25418,26736,146963,161326,7205,7241,390419,374479,350166,333210,15532,17603,11889,10657,3668,3576,1350,1232,7814,8201,356995,340358,18849,21279,15882,14645,5514,5575,2126,2021
R,8,2021,51,4303316,2164423,2138893,1694617,1627257,268846,295071,26210,24718,135523,149953,5233,5044,33994,36850,1723287,1657986,279690,307965,40840,40555,148546,164088,9346,9317,1782796,1777754,1352717,1305738,253500,278253,14324,14662,131982,146371,3927,3835,26346,28895,1374677,1329632,261154,287640,25038,26552,143185,158432,7292,7325,381627,361139,341900,321519,15346,16818,11886,10056,3541,3582,1306,1209,7648,7955,348610,328354,18536,20325,15802,14003,5361,5656,2054,1992
R,8,2021,52,4133021,2074543,2058478,1632583,1575431,251723,277867,24970,23639,128729,142751,4867,4807,31671,33983,1659379,1603823,261423,289355,39040,38793,140822,155564,8618,8701,1714498,1715896,1309559,1270188,237380,261964,13991,14078,125471,139386,3679,3646,24418,26634,1330024,1292257,244016,270173,24320,25527,135896,150404,6720,6813,360045,342582,323024,305243,14343,15903,10979,9561,3258,3365,1188,1161,7253,7349,329355,311566,17407,19182,14720,13266,4926,5160,1898,1888
R,8,2021,53,4037728,2023240,2014488,1591028,1539531,250551,277408,24310,23059,123051,137580,4622,4626,29678,32284,1615905,1566238,259568,288276,37808,37704,134316,149605,8197,8553,1674251,1681920,1277964,1242760,236352,261872,13563,13992,119993,134463,3456,3502,22923,25331,1296928,1263450,242535,269666,23588,25166,129699,144823,6393,6745,348989,332568,313064,296771,14199,15536,10747,9067,3058,3117,1166,1124,6755,6953,318977,302788,17033,18610,14220,12538,4617,4782,1804,1808
R,8,2021,54,4043161,2018002,2025159,1598801,1561109,248485,277896,23563,23040,113867,127214,4688,4578,28598,31322,1622771,1587072,257057,288645,36909,37585,124485,138380,8182,8331,1683355,1702836,1298082,1273437,235032,262767,13575,14316,110884,124254,3551,3485,22231,24577,1316492,1293563,240908,270475,23581,25437,120050,133840,6462,6605,334647,322323,300719,287672,13453,15129,9988,8724,2983,2960,1137,1093,6367,6745,306279,293509,16149,18170,13328,12148,4435,4540,1720,1726
R,8,2021,55,4090181,2037172,2053009,1611463,1581823,255091,285474,23781,23249,114045,127032,4584,4561,28208,30870,1634811,1607359,263620,295746,37251,37965,124279,138019,8126,8301,1708342,1736128,1316299,1299083,241481,270660,13871,14624,111192,124013,3514,3546,21985,24202,1334227,1318877,247311,277972,24173,25958,119981,133398,6463,6621,328830,316881,295164,282740,13610,14814,9910,8625,2853,3019,1070,1015,6223,6668,300584,288482,16309,17774,13078,12007,4298,4621,1663,1680
R,8,2021,56,4245998,2104458,2141540,1671942,1659370,261324,294350,24296,24094,113636,127391,4719,4685,28541,31650,1695696,1685482,269673,304770,38186,39462,123965,138417,8296,8550,1780708,1826551,1381294,1378297,248074,279554,14600,15577,110780,124430,3675,3675,22285,25018,1399589,1398688,253817,287048,25140,27585,119708,133883,6626,6872,323750,314989,290648,281073,13250,14796,9696,8517,2856,2961,1044,1010,6256,6632,296107,286794,15856,17722,13046,11877,4257,4534,1670,1678
R,8,2021,57,4353187,2152244,2200943,1720879,1716786,260420,294323,24146,24264,113838,129447,4454,4586,28507,31537,1744520,1742776,268548,304218,38423,40095,124037,140442,8070,8436,1842782,1894436,1443228,1443296,247538,279859,14834,15804,111157,126688,3476,3603,22549,25186,1461721,1463772,253185,286994,25947,28421,119969,136185,6466,6822,309462,306507,277651,273490,12882,14464,9312,8460,2681,2759,978,983,5958,6351,282799,279004,15363,17224,12476,11674,4068,4257,1604,1614
R,8,2021,58,4357924,2148534,2209390,1722239,1730146,255617,290040,23712,23814,114655,129600,4260,4479,28051,31311,1745568,1755850,263395,299916,37856,39693,124675,140278,7701,8266,1854078,1914543,1457890,1467112,243452,276393,14849,15678,112030,126809,3343,3549,22514,25002,1476434,1487381,248908,283521,26043,28345,120792,135987,6258,6707,294456,294847,264349,263034,12165,13647,8863,8136,2625,2791,917,930,5537,6309,269134,268469,14487,16395,11813,11348,3883,4291,1443,1559
R,8,2021,59,4366799,2148517,2218282,1734971,1750899,252010,287945,23165,23735,106344,120364,4379,4460,27648,30879,1758054,1776186,259458,297697,37174,39692,116213,130801,7865,8222,1864900,1933910,1480071,1496896,240402,275141,14707,15792,103903,117709,3513,3548,22304,24824,1498525,1517002,245636,282187,25904,28662,112512,126705,6454,6662,283617,284372,254900,254003,11608,12804,8458,7943,2441,2655,866,912,5344,6055,259529,259184,13822,15510,11270,11030,3701,4096,1411,1560
R,8,2021,60,4356503,2137648,2218855,1736578,1760047,246721,284468,22439,23445,100522,116666,4139,4188,27249,30041,1759234,1784631,254000,293687,36554,39334,110197,126722,7514,7847,1870855,1948339,1497038,1518405,235811,272052,14461,16096,98154,114111,3323,3370,22068,24305,1515189,1538072,240975,278804,25792,29002,106608,122786,6156,6407,266793,270516,239540,241642,10910,12416,7978,7349,2368,2555,816,818,5181,5736,244045,246559,13025,14883,10762,10332,3589,3936,1358,1440
R,8,2021,61,4293324,2102594,2190730,1700360,1730167,245991,283527,22245,23135,103049,120269,4145,4147,26804,29485,1722756,1754169,253091,292762,36165,38703,112513,130074,7431,7735,1841717,1926042,1466264,1493768,235245,271432,14376,15926,100730,117742,3329,3344,21773,23830,1484284,1512930,240287,278204,25589,28572,109050,126178,6076,6332,260877,264688,234096,236399,10746,12095,7869,7209,2319,2527,816,803,5031,5655,238472,241239,12804,14558,10576,10131,3463,3896,1355,1403
R,8,2021,62,4201676,2048409,2153267,1666535,1710737,235144,274702,20738,21942,96802,114114,3858,3842,25332,27930,1687615,1733675,241740,283153,34129,37127,105759,123205,6871,7096,1810093,1906960,1452570,1490606,225292,263385,13685,15192,94674,111797,3130,3139,20742,22841,1469718,1509178,230006,269619,24594,27705,102528,119716,5659,5887,238316,246307,213965,220131,9852,11317,7053,6750,2128,2317,728,703,4590,5089,217897,224497,11734,13534,9535,9422,3231,3489,1212,1209
R,8,2021,63,4152338,2017128,2135210,1647634,1704366,225136,264724,19593,21221,96764,114236,3629,3752,24372,26911,1667857,1726327,231529,272900,32608,35971,105246,122983,6533,6846,1795164,1901172,1448543,1495037,215698,253918,13156,14955,94791,112140,2952,3058,20024,22064,1465020,1512867,220265,259979,23873,27130,102282,119728,5381,5672,221964,234038,199091,209329,9438,10806,6437,6266,1973,2096,677,694,4348,4847,202837,213460,11264,12921,8735,8841,2964,3255,1152,1174
R,8,2021,64,4085425,1975690,2109735,1618915,1687908,217460,261037,19315,20552,93029,110596,3504,3564,23467,26078,1638371,1709279,223662,268883,32078,35315,101010,118610,6283,6615,1763770,1883420,1428804,1485365,208586,250608,12893,14524,91177,108621,2889,2899,19421,21403,1444762,1502710,213095,256408,23458,26826,98282,115542,5262,5460,211920,226315,190111,202543,8874,10429,6422,6028,1852,1975,615,665,4046,4675,193609,206569,10567,12475,8620,8489,2728,3068,1021,1155
R,8,2021,65,3907435,1877487,2029948,1540019,1623476,203862,249071,17972,19720,90330,109210,3201,3413,22103,25058,1558417,1643955,209607,256608,30028,33907,97755,117024,5859,6302,1679310,1814720,1362369,1430926,195522,239168,12022,14089,88562,107161,2621,2850,18214,20526,1377401,1447529,199615,244685,21962,25919,95120,113912,4872,5263,198177,215228,177650,192550,8340,9903,5950,5631,1768,2049,580,563,3889,4532,181016,196426,9992,11923,8066,7988,2635,3112,987,1039
R,8,2021,66,3802324,1818417,1983907,1496897,1592687,192633,237647,17100,18577,87649,108016,3035,3326,21103,23654,1514298,1611925,198135,244782,28784,31861,94711,115470,5603,6114,1630647,1777144,1328035,1406910,184786,228514,11695,13376,86003,106163,2524,2742,17604,19439,1342436,1422495,188795,233781,21491,24448,92279,112658,4712,5104,187770,206763,168862,185777,7847,9133,5405,5201,1646,1853,511,584,3499,4215,171862,189430,9340,11001,7293,7413,2432,2812,891,1010
R,8,2021,67,3670819,1745694,1925125,1446536,1554100,178452,225837,15706,17474,82792,102470,2777,3119,19431,22125,1462721,1572054,183436,232436,26719,30225,89129,109172,5001,5762,1574708,1732999,1292507,1381138,171193,217510,10966,12744,81396,100734,2323,2567,16323,18306,1306001,1395813,174826,222404,20313,23463,87019,106594,4245,4827,170986,192126,154029,172962,7259,8327,4740,4730,1396,1736,454,552,3108,3819,156720,176241,8610,10032,6406,6762,2110,2578,756,935
R,8,2021,68,3513512,1662233,1851279,1385043,1503117,163380,210691,14572,16231,78496,97460,2654,2874,18088,20906,1400071,1520172,167882,216810,24851,28343,84407,103885,4797,5373,1505230,1671967,1243603,1341439,156798,202871,10231,11931,77145,95919,2243,2401,15210,17406,1256163,1355479,160049,207457,18964,22179,82400,101505,4079,4527,157003,179312,141440,161678,6582,7820,4341,4300,1351,1541,411,473,2878,3500,143908,164693,7833,9353,5887,6164,2007,2380,718,846
R,8,2021,69,3386102,1595811,1790291,1336961,1458466,151782,200468,13312,15258,74605,94161,2511,2810,16640,19128,1350744,1474104,155969,205985,22892,26587,79928,99817,4571,5098,1450645,1622855,1205827,1307386,145804,193135,9476,11266,73357,92690,2141,2377,14040,16001,1217368,1320323,148878,197287,17632,20938,78097,97624,3892,4305,145166,167436,131134,151080,5978,7333,3836,3992,1248,1471,370,433,2600,3127,133376,153781,7091,8698,5260,5649,1831,2193,679,793
R,8,2021,70,3215599,1504990,1710609,1261427,1392167,144344,194351,12657,14428,68631,89038,2246,2527,15685,18098,1274402,1406906,148270,199727,21906,25244,73513,94233,4163,4685,1368167,1551714,1137618,1248847,138736,187428,9128,10588,67491,87590,1927,2136,13267,15125,1148515,1261000,141643,191512,17042,19835,71821,92097,3587,3972,136823,158895,123809,143320,5608,6923,3529,3840,1140,1448,319,391,2418,2973,125887,145906,6627,8215,4864,5409,1692,2136,576,713
R,8,2021,71,3060402,1426084,1634318,1189421,1325509,136889,184686,12132,13654,70295,90700,2265,2429,15082,17340,1201887,1339522,140709,189868,21057,23869,74964,95893,4105,4556,1298153,1481843,1073809,1187847,131553,177924,8847,10165,69239,89347,1903,2069,12802,14491,1084336,1199429,134409,181827,16480,18898,73383,93832,3501,3874,127931,152475,115612,137662,5336,6762,3285,3489,1056,1353,362,360,2280,2849,117551,140093,6300,8041,4577,4971,1581,2061,604,682
R,8,2021,72,2972605,1380441,1592164,1162196,1304479,125364,172197,11370,12797,65431,84007,2181,2372,13899,16312,1173713,1317797,128743,176970,19679,22633,69703,88626,3906,4307,1262760,1451056,1055607,1176692,120638,166132,8349,9587,64435,82839,1858,2017,11873,13789,1065395,1187855,123166,169768,15564,18133,68218,86854,3323,3671,117681,141108,106589,127787,4726,6065,3021,3210,996,1168,323,355,2026,2523,108318,129942,5577,7202,4115,4500,1485,1772,583,636
