UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2021,9,4029917,2065658,1964259,1466204,1389759,314143,303923,35137,33878,119976,113193,6694,6416,123504,117090,1579537,1497123,380474,367038,59782,57333,166197,156848,15740,14982,1536672,1457055,1022447,964585,281366,272424,16788,15908,113309,106813,4294,4098,98468,93227,1113273,1050517,334832,323251,32833,31124,151812,143140,10910,10328,528986,507204,443757,425174,32777,31499,18349,17970,6667,6380,2400,2318,25036,23863,466264,446606,45642,43787,26949,26209,14385,13708,4830,4654
R,1,2021,10,4120442,2112281,2008161,1508328,1429628,320347,308977,33605,32462,118594,112413,6575,6202,124832,118479,1623044,1538404,387215,372910,58842,56713,164974,155931,15668,14697,1564122,1483017,1042153,983223,289428,278713,16975,16505,112149,106453,4338,4122,99079,94001,1133626,1069902,343121,330000,33260,32220,150723,142690,10989,10337,548159,525144,466175,446405,30919,30264,16630,15957,6445,5960,2237,2080,25753,24478,489418,468502,44094,42910,25582,24493,14251,13241,4679,4360
R,1,2021,11,4160332,2130527,2029805,1528884,1449819,322726,312064,33676,32323,116584,111494,6395,6247,122262,117858,1641344,1558051,388504,376164,58201,56079,161719,154408,15078,14694,1577819,1500595,1056653,998094,291971,282273,17539,16905,110354,105518,4340,4197,96962,93608,1146309,1084448,344889,333849,33332,32316,147798,141249,10704,10372,552708,529210,472231,451725,30755,29791,16137,15418,6230,5976,2055,2050,25300,24250,495035,473603,43615,42315,24869,23763,13921,13159,4374,4322
R,1,2021,12,4335240,2221061,2114179,1598282,1514067,339372,328160,34681,32997,119203,114113,6614,6483,122909,118359,1711143,1622785,405683,392790,59433,56682,163937,156690,15497,14878,1647382,1567262,1106482,1045447,307462,297749,18079,17425,112899,108109,4502,4368,97958,94164,1196734,1132390,361150,350134,34130,32579,150320,143611,11020,10471,573679,546917,491800,468620,31910,30411,16602,15572,6304,6004,2112,2115,24951,24195,514409,490395,44533,42656,25303,24103,13617,13079,4477,4407
R,1,2021,13,4385728,2247248,2138480,1623375,1538112,339754,328945,35462,34175,121650,115379,6653,6465,120354,115404,1733758,1643884,404350,391729,60147,57793,165625,156963,15430,14748,1666238,1584265,1124105,1062139,308238,298633,18248,17967,115378,109594,4525,4312,95744,91620,1212331,1146410,360454,349326,34211,33159,152035,144224,11012,10381,581010,554215,499270,475973,31516,30312,17214,16208,6272,5785,2128,2153,24610,23784,521427,497474,43896,42403,25936,24634,13590,12739,4418,4367
R,1,2021,14,4345144,2225861,2119283,1615027,1532148,334921,323489,35469,33422,118257,112832,6448,6297,115739,111095,1721135,1633952,396341,383258,59511,56535,160928,152867,14975,14356,1654827,1573425,1123218,1062307,304566,293948,18261,17537,112095,107101,4425,4214,92262,88318,1208160,1143544,354359,342521,33849,32432,147746,140472,10684,10116,571034,545858,491809,469841,30355,29541,17208,15885,6162,5731,2023,2083,23477,22777,512975,490408,41982,40737,25662,24103,13182,12395,4291,4240
R,1,2021,15,4279173,2191071,2088102,1601429,1514706,322500,314292,34391,33246,116926,114489,6427,6332,109398,105037,1701581,1610764,379860,369878,57703,55496,157437,153171,14417,13936,1636002,1558967,1121858,1057615,293492,286371,17942,17584,111195,109108,4341,4346,87174,83943,1201980,1134632,340037,331610,33054,31968,145185,141605,10226,9993,555069,529135,479571,457091,29008,27921,16449,15662,5731,5381,2086,1986,22224,21094,499601,476132,39823,38268,24649,23528,12252,11566,4191,3943
R,1,2021,16,4273574,2188099,2085475,1603634,1516993,319683,309965,33899,32356,119293,117955,6401,6065,105189,102141,1699833,1610250,374209,363291,56726,54584,158528,155562,14165,13588,1645109,1567234,1133075,1068429,291577,283106,18021,16985,113556,112565,4487,4249,84393,81900,1210598,1143440,335944,326632,33113,31655,146605,144317,10262,9852,542990,518241,470559,448564,28106,26859,15878,15371,5737,5390,1914,1816,20796,20241,489235,466810,38265,36659,23613,22929,11923,11245,3903,3736
R,1,2021,17,4286934,2195856,2091078,1617343,1526879,317468,308902,33057,32110,120032,118845,6226,5870,101730,98472,1710349,1616853,369536,359637,55732,54057,157965,155401,13844,13212,1661168,1580046,1153184,1083547,290016,282828,17606,17038,114503,113553,4352,4126,81507,78954,1227969,1155973,332453,324238,32600,31665,146470,144241,10052,9605,534688,511032,464159,443332,27452,26074,15451,15072,5529,5292,1874,1744,20223,19518,482380,460880,37083,35399,23132,22392,11495,11160,3792,3607
R,1,2021,18,4318540,2207938,2110602,1624915,1539553,322391,316531,33754,32262,122357,120950,6244,5986,98277,95320,1714493,1626348,372441,365490,56301,54243,158799,155967,13767,13138,1672615,1598056,1159677,1093529,294896,290661,17931,17364,116819,115866,4422,4200,78870,76436,1231806,1163441,335757,330613,32890,31987,147534,145339,10081,9570,535323,512546,465238,446024,27495,25870,15823,14898,5538,5084,1822,1786,19407,18884,482687,462907,36684,34877,23411,22256,11265,10628,3686,3568
R,1,2021,19,4552786,2315993,2236793,1703383,1632982,343250,339275,35079,33443,127717,126483,6270,6162,100294,98448,1794791,1722687,394422,389929,58634,56794,164377,161988,13746,13502,1761313,1701114,1220475,1165941,314930,312285,18901,18315,122298,121155,4433,4290,80276,79128,1293846,1238304,356614,353822,34595,34015,153190,151132,10086,9848,554680,535679,482908,467041,28320,26990,16178,15128,5419,5328,1837,1872,20018,19320,500945,484383,37808,36107,24039,22779,11187,10856,3660,3654
R,1,2021,20,4756772,2429107,2327665,1778119,1690469,366723,359675,36660,35173,138735,136858,6613,6414,102257,99076,1871240,1780448,418442,410498,61259,58948,176217,172643,14209,13844,1853912,1778152,1276347,1211511,337750,331803,20006,19205,133005,131446,4764,4503,82040,79684,1351179,1284120,379918,373370,36538,35407,164745,161629,10531,10077,575195,549513,501772,478958,28973,27872,16654,15968,5730,5412,1849,1911,20217,19392,520061,496328,38524,37128,24721,23541,11472,11014,3678,3767
R,1,2021,21,4502401,2308036,2194365,1695957,1600113,347361,338073,34739,33157,128732,125700,6354,5927,94893,91395,1782211,1682894,395593,385076,58258,55728,162565,158148,13679,12985,1769297,1683355,1225872,1154411,320104,312127,19211,18496,123427,120707,4530,4237,76153,73377,1295293,1221005,359479,350646,35193,33901,152043,147980,10064,9595,538739,511010,470085,445702,27257,25946,15528,14661,5305,4993,1824,1690,18740,18018,486918,461889,36114,34430,23065,21827,10522,10168,3615,3390
R,1,2021,22,4431661,2274395,2157266,1670663,1570953,342528,333334,33766,32439,129172,126482,6219,5772,92047,88286,1754053,1650954,388502,378205,56863,55014,162280,157646,13599,12551,1751399,1662829,1214372,1139686,315990,308390,18699,18027,123900,121563,4468,4127,73970,71036,1281567,1204239,353547,345123,34509,33645,151881,147785,10116,9332,522996,494437,456291,431267,26538,24944,15067,14412,5272,4919,1751,1645,18077,17250,472486,446715,34955,33082,22354,21369,10399,9861,3483,3219
R,1,2021,23,4313704,2216659,2097045,1622436,1523177,333268,323063,32747,31256,135435,130202,6170,5656,86603,83691,1700777,1598732,376024,364941,55208,53193,166718,160035,12983,12155,1714016,1624004,1183614,1110244,308254,299394,18020,17591,130314,125438,4455,4085,69359,67252,1246503,1171049,342981,333612,33492,32847,156705,150621,9655,9046,502643,473041,438822,412933,25014,23669,14727,13665,5121,4764,1715,1571,17244,16439,454274,427683,33043,31329,21716,20346,10013,9414,3328,3109
R,1,2021,24,4317474,2215967,2101507,1624509,1526169,328406,321066,32483,30880,140013,136058,6272,5717,84284,81617,1700691,1599579,369251,361315,54995,52819,170595,165310,13088,12440,1718914,1635331,1190116,1119102,303855,298181,18013,17257,135132,131333,4508,4114,67290,65344,1251103,1177987,336821,330908,33337,32422,161080,156017,9732,9293,497053,466176,434393,407067,24551,22885,14470,13623,4881,4725,1764,1603,16994,16273,449588,421592,32430,30407,21658,20397,9515,9293,3356,3147
R,1,2021,25,4352634,2233382,2119252,1631300,1535285,336019,326809,32465,30697,145074,141416,6445,6082,82079,78963,1705076,1606040,375173,365473,55426,52670,174872,169660,13228,12795,1737756,1651707,1198108,1126687,311318,303652,18108,17090,140175,136622,4682,4384,65365,63272,1256897,1183538,342886,334946,33977,32409,165365,160462,9937,9612,495626,467545,433192,408598,24701,23157,14357,13607,4899,4794,1763,1698,16714,15691,448179,422502,32287,30527,21449,20261,9507,9198,3291,3183
R,1,2021,26,4418537,2261840,2156697,1644431,1553307,349957,342447,32780,31594,148396,145172,6505,6323,79771,77854,1715737,1622689,387238,379993,55924,54035,177384,173106,13532,12943,1766228,1689303,1210966,1145104,324994,318850,18546,17748,143504,140537,4764,4647,63454,62417,1267697,1200740,354880,349257,34642,33607,168092,164188,10187,9785,495612,467394,433465,408203,24963,23597,14234,13846,4892,4635,1741,1676,16317,15437,448040,421949,32358,30736,21282,20428,9292,8918,3345,3158
R,1,2021,27,4496211,2301036,2195175,1667824,1573672,363474,354755,33685,32472,153049,152212,6643,6333,76361,75731,1735604,1640843,398539,390657,56233,55013,181374,179393,13514,13010,1801042,1725686,1229786,1163141,338148,331178,19173,18705,148278,147473,4810,4656,60847,60533,1283831,1216893,366248,360025,34944,34696,172277,170482,10135,9838,499994,469489,438038,410531,25326,23577,14512,13767,4771,4739,1833,1677,15514,15198,451773,423950,32291,30632,21289,20317,9097,8911,3379,3172
R,1,2021,28,4608493,2355060,2253433,1705885,1614684,374489,364991,35203,33276,157650,159968,6706,6457,75127,74057,1772399,1680218,407574,398777,58291,55924,185926,187231,13599,13198,1846511,1776766,1260343,1197635,348831,340787,20044,19266,152819,155177,4867,4718,59607,59183,1313106,1250039,374938,367759,36237,35356,176995,178437,10275,9951,508549,476667,445542,417049,25658,24204,15159,14010,4831,4791,1839,1739,15520,14874,459293,430179,32636,31018,22054,20568,8931,8794,3324,3247
R,1,2021,29,4671298,2374074,2297224,1718857,1640552,375852,374501,35821,32957,164547,169003,7435,6820,71562,73391,1781364,1704533,406765,407646,58104,55173,192112,197205,14522,13904,1869327,1826239,1278374,1231034,349447,348689,20346,19345,159575,163825,5380,5018,56205,58328,1327384,1281846,373403,374813,35762,35001,183055,187782,10951,10546,504747,470985,440483,409518,26405,25812,15475,13612,4972,5178,2055,1802,15357,15063,453980,422687,33362,32833,22342,20172,9057,9423,3571,3358
R,1,2021,30,4755472,2418895,2336577,1759570,1674174,375602,375974,35576,32645,172063,176466,7694,7067,68390,70251,1819050,1735455,403987,407239,57032,54106,199546,203680,14679,13956,1908204,1869488,1313975,1268583,348741,349697,19802,19136,166791,171274,5503,5254,53392,55544,1360223,1316931,370412,374194,34528,34122,190264,194413,10967,10670,510691,467089,445595,405591,26861,26277,15774,13509,5272,5192,2191,1813,14998,14707,458827,418524,33575,33045,22504,19984,9282,9267,3712,3286
R,1,2021,31,4653330,2365617,2287713,1726212,1637990,361855,366225,34704,31376,171594,179306,7845,6867,63407,65949,1781544,1695371,387797,395158,54668,51710,197055,205048,14230,13366,1871738,1838591,1295123,1247776,335846,340851,19121,18522,166524,174161,5690,5165,49434,52116,1338102,1292967,355500,363388,32847,32707,188327,196186,10716,10341,493879,449122,431089,390214,26009,25374,15583,12854,5070,5145,2155,1702,13973,13833,443442,402404,32297,31770,21821,19003,8728,8862,3514,3025
R,1,2021,32,4569160,2320293,2248867,1704708,1618403,339905,348301,34026,30540,174348,182438,7610,6935,59696,62250,1756494,1672510,363673,375144,52889,49769,198799,207147,13841,13107,1831207,1808548,1276921,1235544,314896,323523,18411,17733,169375,177405,5538,5230,46066,49113,1316757,1278132,332493,344117,31086,31225,190291,198592,10445,10131,489086,440319,427787,382859,25009,24778,15615,12807,4973,5033,2072,1705,13630,13137,439737,394378,31180,31027,21803,18544,8508,8555,3396,2976
R,1,2021,33,4476572,2276993,2199579,1688859,1594289,322444,332072,32818,29555,168651,177178,7672,6715,56549,59770,1737777,1646350,344848,357441,50880,48213,191824,200898,13776,12785,1792372,1766401,1263636,1216911,298464,308111,17548,17017,163836,172492,5515,5040,43373,46830,1300924,1257602,314929,327437,29598,29944,183645,192844,10339,9827,484621,433178,425223,377378,23980,23961,15270,12538,4815,4686,2157,1675,13176,12940,436853,388748,29919,30004,21282,18269,8179,8054,3437,2958
R,1,2021,34,4458719,2268881,2189838,1693788,1596105,312934,324755,32451,29105,168016,175964,7584,6752,54108,57157,1740827,1645632,333699,348860,50131,47719,190274,198546,13324,12442,1783426,1757153,1267167,1218734,289300,300809,17117,16529,163191,171456,5421,5014,41230,44611,1302842,1257211,304242,319136,28868,29401,182200,190756,9964,9552,485455,432685,426621,377371,23634,23946,15334,12576,4825,4508,2163,1738,12878,12546,437985,388421,29457,29724,21263,18318,8074,7790,3360,2890
R,1,2021,35,4491776,2286593,2205183,1715623,1614094,310046,322003,32278,29102,168325,177390,7654,6814,52667,55780,1761174,1662416,330226,344799,49866,47376,189731,199714,13379,12715,1794397,1769465,1282757,1233515,286375,298267,16483,16485,163545,172793,5457,5182,39780,43223,1316918,1270786,300762,315186,28096,29233,181745,191844,9951,9868,492196,435718,432866,380579,23671,23736,15795,12617,4780,4597,2197,1632,12887,12557,444256,391630,29464,29613,21770,18143,7986,7870,3428,2847
R,1,2021,36,4421797,2244275,2177522,1687121,1594335,299101,315178,31500,28641,168582,178687,7378,6496,50593,54185,1730925,1641130,317930,336814,48608,46746,189343,200727,13070,12229,1762997,1746739,1263264,1217801,276485,291945,16216,16070,163776,174292,5227,4812,38029,41819,1295965,1253797,289774,307773,27473,28585,181409,193069,9690,9368,481278,430783,423857,376534,22616,23233,15284,12571,4806,4395,2151,1684,12564,12366,434960,387333,28156,29041,21135,18161,7934,7658,3380,2861
R,1,2021,37,4394330,2229170,2165160,1680500,1587023,293694,311500,31421,28457,167040,178448,7309,6606,49206,53126,1723027,1632892,311932,332226,48224,46725,187347,199983,12734,12357,1752156,1734895,1259957,1210789,271467,288355,16019,15813,162410,174155,5244,4948,37059,40835,1291754,1245849,284277,303536,27204,28442,179604,192459,9495,9476,477014,430265,420543,376234,22227,23145,15402,12644,4630,4293,2065,1658,12147,12291,431273,387043,27655,28690,21020,18283,7743,7524,3239,2881
R,1,2021,38,4467585,2265614,2201971,1711719,1616792,297685,316640,32101,28992,167234,179460,7383,6798,49492,53289,1754517,1662697,315843,337572,49377,47582,187372,200821,12982,12502,1775474,1759933,1279145,1230125,274968,292748,16320,16086,162476,174878,5294,5051,37271,41045,1311121,1265252,287708,308067,27839,29024,179557,193059,9718,9600,490140,442038,432574,386667,22717,23892,15781,12906,4758,4582,2089,1747,12221,12244,443396,397445,28135,29505,21538,18558,7815,7762,3264,2902
R,1,2021,39,4372407,2213560,2158847,1678982,1589076,289785,310833,30446,27781,159476,173706,7214,6332,47657,51119,1720055,1633079,307135,331057,47465,45739,178722,193945,12489,11888,1742304,1727370,1263132,1211197,268002,287847,15342,15285,154917,169200,5142,4632,35769,39209,1293719,1244801,280171,302608,26698,27702,171153,186382,9267,9028,471256,431477,415850,377879,21783,22986,15104,12496,4559,4506,2072,1700,11888,11910,426336,388278,26964,28449,20767,18037,7569,7563,3222,2860
R,1,2021,40,4425579,2242249,2183330,1701757,1605590,298552,320262,31200,28473,155649,171436,7329,6375,47762,51194,1742848,1649636,316070,340495,48264,46712,174968,191523,12844,11909,1756665,1743983,1272809,1220659,276468,296749,15720,15768,150858,166913,5152,4710,35658,39184,1303243,1254125,288653,311417,27066,28481,167071,183964,9497,9143,485584,439347,428948,384931,22084,23513,15480,12705,4791,4523,2177,1665,12104,12010,439605,395511,27417,29078,21198,18231,7897,7559,3347,2766
R,1,2021,41,4256898,2151848,2105050,1633964,1547089,286285,310151,29755,27026,150284,166033,6611,6114,44949,48637,1672709,1588797,302606,329442,46310,44499,168059,185063,11755,11400,1690252,1684173,1226655,1178361,264958,287528,14906,14892,145886,161795,4615,4576,33232,37021,1255063,1209863,276150,301304,25839,27057,160749,177898,8643,8777,461596,420877,407309,368728,21327,22623,14849,12134,4398,4238,1996,1538,11717,11616,417646,378934,26456,28138,20471,17442,7310,7165,3112,2623
R,1,2021,42,4123045,2078162,2044883,1581994,1505490,273752,298988,28056,26190,145747,162587,6197,5661,42416,45967,1618378,1544907,289098,316829,43694,43002,162718,180678,10863,10564,1635649,1634686,1190296,1146018,253647,277137,14362,14305,141503,158281,4418,4156,31423,34789,1216946,1175609,264222,289812,24743,25898,155717,173588,8074,8068,442513,410197,391698,359472,20105,21851,13694,11885,4244,4306,1779,1505,10993,11178,401432,369298,24876,27017,18951,17104,7001,7090,2789,2496
R,1,2021,43,4094928,2060661,2034267,1576668,1504433,267395,293971,28245,26402,141134,158890,6114,5717,41105,44854,1611906,1542679,282125,311380,43798,43106,157409,176425,10692,10538,1619360,1621890,1185259,1141792,248112,272598,14469,14627,136873,154701,4353,4210,30294,33962,1210929,1170505,258079,284895,24806,26227,150503,169561,7921,8052,441301,412377,391409,362641,19283,21373,13776,11775,4261,4189,1761,1507,10811,10892,400977,372174,24046,26485,18992,16879,6906,6864,2771,2486
R,1,2021,44,3949086,1985240,1963846,1516316,1451696,254857,280958,27158,24964,142027,158439,5777,5279,39105,42510,1549942,1487798,268319,297116,41876,41068,157793,175239,10292,9907,1558109,1561134,1136873,1096473,236303,260519,13969,13821,137905,154339,4128,3850,28931,32132,1161460,1123477,245310,271911,23841,25064,151167,168472,7640,7532,427131,402712,379443,355223,18554,20439,13189,11143,4122,4100,1649,1429,10174,10378,388482,364321,23009,25205,18035,16004,6626,6767,2652,2375
R,1,2021,45,3922426,1972179,1950247,1505207,1440408,253819,279999,26775,24883,143866,159588,5514,5233,36998,40136,1536893,1474533,266759,295006,41113,40218,158576,175565,9607,9552,1550768,1552653,1130046,1088919,235859,260148,13676,13749,139855,155534,3974,3869,27358,30434,1153183,1114587,244525,270650,23391,24472,152228,169069,7205,7291,421411,397594,375161,351489,17960,19851,13099,11134,4011,4054,1540,1364,9640,9702,383710,359946,22234,24356,17722,15746,6348,6496,2402,2261
R,1,2021,46,3929085,1975175,1953910,1514903,1452032,250721,277740,26533,24505,142381,155927,5571,4983,35066,38723,1544657,1484768,262636,292068,40378,39643,156391,171257,9692,9064,1561477,1561565,1144771,1103536,234003,259042,13599,13604,138539,152126,4063,3665,26502,29592,1167065,1128268,242304,269182,23068,24316,150539,165270,7343,6931,413698,392345,370132,348496,16718,18698,12934,10901,3842,3801,1508,1318,8564,9131,377592,356500,20332,22886,17310,15327,5852,5987,2349,2133
R,1,2021,47,3871735,1943446,1928289,1488631,1430194,247625,275172,25424,24148,142375,156592,5166,4973,34225,37210,1517645,1461499,259075,288790,38994,38712,156230,171497,9102,9035,1549114,1549812,1135440,1093651,231771,257235,13174,13581,138863,152868,3817,3701,26049,28776,1157275,1117603,239631,267028,22685,24121,150780,165675,7011,6944,394332,378477,353191,336543,15854,17937,12250,10567,3512,3724,1349,1272,8176,8434,360370,343896,19444,21762,16309,14591,5450,5822,2091,2091
R,1,2021,48,4020031,2017692,2002339,1548316,1489209,259934,287922,26297,24610,143512,158222,5217,4979,34416,37397,1577445,1520632,270997,301360,40395,39765,157384,173043,9184,9044,1619961,1620327,1191734,1149228,244196,269938,13801,13954,139895,154501,3904,3699,26431,29007,1213876,1173296,251917,279605,23851,25011,151894,167290,7060,7010,397731,382012,356582,339981,15738,17984,12496,10656,3617,3721,1313,1280,7985,8390,363569,347336,19080,21755,16544,14754,5490,5753,2124,2034
R,1,2021,49,4216268,2120816,2095452,1651352,1581536,266022,294099,25994,25005,138067,152223,5283,4788,34098,37801,1680091,1613376,276919,307439,40254,40770,151624,166815,9235,8937,1732539,1722625,1303023,1249488,250585,276825,14184,14513,134402,148679,3902,3614,26443,29506,1325058,1274083,258292,286420,24542,26210,146153,161313,7119,6990,388277,372827,348329,332048,15437,17274,11810,10492,3665,3544,1381,1174,7655,8295,355033,339293,18627,21019,15712,14560,5471,5502,2116,1947
R,1,2021,50,4402012,2217402,2184610,1733774,1658783,277133,304404,26987,25347,139124,152955,5138,5071,35246,38050,1763548,1690607,288481,317779,42098,41589,152622,167467,9297,9466,1826204,1815041,1383040,1330019,261458,287006,14915,14871,135502,149338,3834,3802,27455,30005,1405986,1354887,269535,296839,26018,27138,147153,161796,7219,7377,391198,369569,350734,328764,15675,17398,12072,10476,3622,3617,1304,1269,7791,8045,357562,335720,18946,20940,16080,14451,5469,5671,2078,2089
